"Subject" "ActivityName" "ftAvg" "ftDomain" "ftInstrment" "ftAcceleration" "ftStatVariable" "ftJerk" "ftMagnitude" "ftAxis"
"276" 1 "WALKING_DOWNSTAIRS" -0.401721464285714 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"277" 1 "WALKING_DOWNSTAIRS" 0.0965845343040816 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"278" 1 "WALKING_DOWNSTAIRS" -0.186530301073469 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"279" 1 "WALKING_DOWNSTAIRS" 0.0262184949326531 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"280" 1 "WALKING_DOWNSTAIRS" -0.104052260726531 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"281" 1 "WALKING_DOWNSTAIRS" -0.281963359177551 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"282" 1 "WALKING_DOWNSTAIRS" -0.391919876612245 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"283" 1 "WALKING_DOWNSTAIRS" -0.185720285744898 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"284" 1 "WALKING_DOWNSTAIRS" -0.398350390122449 "Freq" "Gyroscope" NA "std" NA "Y" NA
"285" 1 "WALKING_DOWNSTAIRS" -0.352449631363265 "Freq" "Gyroscope" NA "mean" NA NA "X"
"286" 1 "WALKING_DOWNSTAIRS" -0.0557022524693878 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"287" 1 "WALKING_DOWNSTAIRS" -0.0318694271979592 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"288" 1 "WALKING_DOWNSTAIRS" -0.495422486102041 "Freq" "Gyroscope" NA "std" NA NA "X"
"289" 1 "WALKING_DOWNSTAIRS" -0.181414728657143 "Freq" "Gyroscope" NA "std" NA NA "Y"
"290" 1 "WALKING_DOWNSTAIRS" -0.238443565306122 "Freq" "Gyroscope" NA "std" NA NA "Z"
"291" 1 "WALKING_DOWNSTAIRS" 0.289188320408163 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"292" 1 "WALKING_DOWNSTAIRS" -0.00991850461020408 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"293" 1 "WALKING_DOWNSTAIRS" -0.107566190908163 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"294" 1 "WALKING_DOWNSTAIRS" 0.0300353383483878 "Time" "Accelerometer" "Body" "std" NA NA "X"
"295" 1 "WALKING_DOWNSTAIRS" -0.0319359434489796 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"296" 1 "WALKING_DOWNSTAIRS" -0.230434213204082 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"297" 1 "WALKING_DOWNSTAIRS" 0.0541553164897959 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"298" 1 "WALKING_DOWNSTAIRS" 0.0296504490408163 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"299" 1 "WALKING_DOWNSTAIRS" -0.0109719730183673 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"300" 1 "WALKING_DOWNSTAIRS" -0.012283860544898 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"301" 1 "WALKING_DOWNSTAIRS" -0.101601390640816 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"302" 1 "WALKING_DOWNSTAIRS" -0.345735032326531 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"303" 1 "WALKING_DOWNSTAIRS" -0.0894474807979592 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"304" 1 "WALKING_DOWNSTAIRS" -0.0257877197081633 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"305" 1 "WALKING_DOWNSTAIRS" 0.0271882914106122 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"306" 1 "WALKING_DOWNSTAIRS" 0.0198843506265306 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"307" 1 "WALKING_DOWNSTAIRS" -0.0350781902989796 "Time" "Gyroscope" NA "mean" NA NA "X"
"308" 1 "WALKING_DOWNSTAIRS" -0.0909371290204082 "Time" "Gyroscope" NA "mean" NA NA "Y"
"309" 1 "WALKING_DOWNSTAIRS" 0.0900850142030612 "Time" "Gyroscope" NA "mean" NA NA "Z"
"310" 1 "WALKING_DOWNSTAIRS" -0.458030542938775 "Time" "Gyroscope" NA "std" NA NA "X"
"311" 1 "WALKING_DOWNSTAIRS" -0.126349194938775 "Time" "Gyroscope" NA "std" NA NA "Y"
"312" 1 "WALKING_DOWNSTAIRS" -0.124702454242857 "Time" "Gyroscope" NA "std" NA NA "Z"
"313" 1 "WALKING_DOWNSTAIRS" -0.0739592036271429 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"314" 1 "WALKING_DOWNSTAIRS" -0.0439902783367347 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"315" 1 "WALKING_DOWNSTAIRS" -0.0270461061061224 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"316" 1 "WALKING_DOWNSTAIRS" -0.487027342244898 "Time" "Gyroscope" NA "std" "Y" NA "X"
"317" 1 "WALKING_DOWNSTAIRS" -0.238824827530612 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"318" 1 "WALKING_DOWNSTAIRS" -0.268761480242857 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"319" 1 "WALKING_DOWNSTAIRS" -0.295463843346939 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"320" 1 "WALKING_DOWNSTAIRS" -0.306510645530612 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"321" 1 "WALKING_DOWNSTAIRS" -0.0757412543673469 "Time" "Gyroscope" NA "mean" NA "Y" NA
"322" 1 "WALKING_DOWNSTAIRS" -0.225724368061224 "Time" "Gyroscope" NA "std" NA "Y" NA
"323" 1 "WALKING_DOWNSTAIRS" 0.931874418979592 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"324" 1 "WALKING_DOWNSTAIRS" -0.266610338979592 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"325" 1 "WALKING_DOWNSTAIRS" -0.0621199585938776 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"326" 1 "WALKING_DOWNSTAIRS" -0.950559811632653 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"327" 1 "WALKING_DOWNSTAIRS" -0.937018658979592 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"328" 1 "WALKING_DOWNSTAIRS" -0.895939695102041 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"329" 1 "WALKING_DOWNSTAIRS" 0.0271882914106122 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"330" 1 "WALKING_DOWNSTAIRS" 0.0198843506265306 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"331" 1 "WALKING_UPSTAIRS" -0.404321784150943 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"332" 1 "WALKING_UPSTAIRS" -0.190976720811321 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"333" 1 "WALKING_UPSTAIRS" -0.433349702075472 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"334" 1 "WALKING_UPSTAIRS" -0.337428188679245 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"335" 1 "WALKING_UPSTAIRS" 0.0217695106566038 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"336" 1 "WALKING_UPSTAIRS" 0.0859565543849057 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"337" 1 "WALKING_UPSTAIRS" -0.479875245660377 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"338" 1 "WALKING_UPSTAIRS" -0.41344458754717 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"339" 1 "WALKING_UPSTAIRS" -0.685474353962264 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"340" 1 "WALKING_UPSTAIRS" -0.461907025849057 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"341" 1 "WALKING_UPSTAIRS" -0.381777065283019 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"342" 1 "WALKING_UPSTAIRS" -0.726040200754717 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"343" 1 "WALKING_UPSTAIRS" -0.352395944716981 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"344" 1 "WALKING_UPSTAIRS" -0.416260101509434 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"345" 1 "WALKING_UPSTAIRS" -0.44265216245283 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"346" 1 "WALKING_UPSTAIRS" -0.533059853773585 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"347" 1 "WALKING_UPSTAIRS" -0.634665082075472 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"348" 1 "WALKING_UPSTAIRS" -0.693930521509434 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"349" 1 "WALKING_UPSTAIRS" -0.325961457396226 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"350" 1 "WALKING_UPSTAIRS" -0.182985518264151 "Freq" "Gyroscope" NA "std" NA "Y" NA
"351" 1 "WALKING_UPSTAIRS" -0.492611667924528 "Freq" "Gyroscope" NA "mean" NA NA "X"
"352" 1 "WALKING_UPSTAIRS" -0.319474609056604 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"353" 1 "WALKING_UPSTAIRS" -0.453597213018868 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"354" 1 "WALKING_UPSTAIRS" -0.565892490754717 "Freq" "Gyroscope" NA "std" NA NA "X"
"355" 1 "WALKING_UPSTAIRS" 0.151538905566038 "Freq" "Gyroscope" NA "std" NA NA "Y"
"356" 1 "WALKING_UPSTAIRS" -0.57170784 "Freq" "Gyroscope" NA "std" NA NA "Z"
"357" 1 "WALKING_UPSTAIRS" 0.255461689622641 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"358" 1 "WALKING_UPSTAIRS" -0.0239531492643396 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"359" 1 "WALKING_UPSTAIRS" -0.0973020020943396 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"360" 1 "WALKING_UPSTAIRS" -0.35470802509434 "Time" "Accelerometer" "Body" "std" NA NA "X"
"361" 1 "WALKING_UPSTAIRS" -0.00232026501698113 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"362" 1 "WALKING_UPSTAIRS" -0.0194792388471698 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"363" 1 "WALKING_UPSTAIRS" 0.101372729922642 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"364" 1 "WALKING_UPSTAIRS" 0.0194863076188679 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"365" 1 "WALKING_UPSTAIRS" -0.0455625449113208 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"366" 1 "WALKING_UPSTAIRS" -0.446843887735849 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"367" 1 "WALKING_UPSTAIRS" -0.378274426037736 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"368" 1 "WALKING_UPSTAIRS" -0.706593530943396 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"369" 1 "WALKING_UPSTAIRS" -0.466503446226415 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"370" 1 "WALKING_UPSTAIRS" -0.478991622075472 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"371" 1 "WALKING_UPSTAIRS" -0.129927630735849 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"372" 1 "WALKING_UPSTAIRS" -0.324970929245283 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"373" 1 "WALKING_UPSTAIRS" 0.050549379754717 "Time" "Gyroscope" NA "mean" NA NA "X"
"374" 1 "WALKING_UPSTAIRS" -0.166170015088679 "Time" "Gyroscope" NA "mean" NA NA "Y"
"375" 1 "WALKING_UPSTAIRS" 0.0583595463981132 "Time" "Gyroscope" NA "mean" NA NA "Z"
"376" 1 "WALKING_UPSTAIRS" -0.544871104528302 "Time" "Gyroscope" NA "std" NA NA "X"
"377" 1 "WALKING_UPSTAIRS" 0.00410518379811321 "Time" "Gyroscope" NA "std" NA NA "Y"
"378" 1 "WALKING_UPSTAIRS" -0.50716867490566 "Time" "Gyroscope" NA "std" NA NA "Z"
"379" 1 "WALKING_UPSTAIRS" -0.122232768011321 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"380" 1 "WALKING_UPSTAIRS" -0.0421485884509434 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"381" 1 "WALKING_UPSTAIRS" -0.0407125527654717 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"382" 1 "WALKING_UPSTAIRS" -0.614786508490566 "Time" "Gyroscope" NA "std" "Y" NA "X"
"383" 1 "WALKING_UPSTAIRS" -0.601696656226415 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"384" 1 "WALKING_UPSTAIRS" -0.606332002264151 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"385" 1 "WALKING_UPSTAIRS" -0.59488286509434 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"386" 1 "WALKING_UPSTAIRS" -0.648553044339623 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"387" 1 "WALKING_UPSTAIRS" -0.126735589969811 "Time" "Gyroscope" NA "mean" NA "Y" NA
"388" 1 "WALKING_UPSTAIRS" -0.14861931805283 "Time" "Gyroscope" NA "std" NA "Y" NA
"389" 1 "WALKING_UPSTAIRS" 0.89335109754717 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"390" 1 "WALKING_UPSTAIRS" -0.362153364339623 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"391" 1 "WALKING_UPSTAIRS" -0.075402939754717 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"392" 1 "WALKING_UPSTAIRS" -0.956367027924528 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"393" 1 "WALKING_UPSTAIRS" -0.952849233207547 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"394" 1 "WALKING_UPSTAIRS" -0.912379410377358 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"395" 1 "WALKING_UPSTAIRS" -0.129927630735849 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"396" 1 "WALKING_UPSTAIRS" -0.324970929245283 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"397" 2 "LAYING" -0.976725059791667 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"398" 2 "LAYING" -0.979800877916667 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"399" 2 "LAYING" -0.984380981875 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"400" 2 "LAYING" -0.973246482083333 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"401" 2 "LAYING" -0.981025105625 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"402" 2 "LAYING" -0.984792185 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"403" 2 "LAYING" -0.985813630833333 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"404" 2 "LAYING" -0.982768250416667 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"405" 2 "LAYING" -0.986197134583333 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"406" 2 "LAYING" -0.987250255833333 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"407" 2 "LAYING" -0.984987392916667 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"408" 2 "LAYING" -0.989345368541667 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"409" 2 "LAYING" -0.975110196458333 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"410" 2 "LAYING" -0.975121387916667 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"411" 2 "LAYING" -0.985374114791667 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"412" 2 "LAYING" -0.984568489166667 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"413" 2 "LAYING" -0.990248702291667 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"414" 2 "LAYING" -0.989492660416667 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"415" 2 "LAYING" -0.972112972708333 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"416" 2 "LAYING" -0.96109837875 "Freq" "Gyroscope" NA "std" NA "Y" NA
"417" 2 "LAYING" -0.9864311425 "Freq" "Gyroscope" NA "mean" NA NA "X"
"418" 2 "LAYING" -0.983321635416667 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"419" 2 "LAYING" -0.9626718875 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"420" 2 "LAYING" -0.988860685833333 "Freq" "Gyroscope" NA "std" NA NA "X"
"421" 2 "LAYING" -0.981910616458333 "Freq" "Gyroscope" NA "std" NA NA "Y"
"422" 2 "LAYING" -0.963174222291667 "Freq" "Gyroscope" NA "std" NA NA "Z"
"423" 2 "LAYING" 0.281373403958333 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"424" 2 "LAYING" -0.0181587397583333 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"425" 2 "LAYING" -0.107245610416667 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"426" 2 "LAYING" -0.974059464791667 "Time" "Accelerometer" "Body" "std" NA NA "X"
"427" 2 "LAYING" -0.98027739875 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"428" 2 "LAYING" -0.984233296875 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"429" 2 "LAYING" 0.0825972511666667 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"430" 2 "LAYING" 0.012254788451875 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"431" 2 "LAYING" -0.00180264895625 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"432" 2 "LAYING" -0.98587216875 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"433" 2 "LAYING" -0.98317254125 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"434" 2 "LAYING" -0.988442014375 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"435" 2 "LAYING" -0.987741696041667 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"436" 2 "LAYING" -0.98551807625 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"437" 2 "LAYING" -0.977435485208333 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"438" 2 "LAYING" -0.972873912916667 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"439" 2 "LAYING" -0.01847660675 "Time" "Gyroscope" NA "mean" NA NA "X"
"440" 2 "LAYING" -0.111800824583333 "Time" "Gyroscope" NA "mean" NA NA "Y"
"441" 2 "LAYING" 0.144882846104167 "Time" "Gyroscope" NA "mean" NA NA "Z"
"442" 2 "LAYING" -0.988275232916667 "Time" "Gyroscope" NA "std" NA NA "X"
"443" 2 "LAYING" -0.982291608958333 "Time" "Gyroscope" NA "std" NA NA "Y"
"444" 2 "LAYING" -0.960306560416667 "Time" "Gyroscope" NA "std" NA NA "Z"
"445" 2 "LAYING" -0.101974134208333 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"446" 2 "LAYING" -0.0358590176083333 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"447" 2 "LAYING" -0.0701783020833333 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"448" 2 "LAYING" -0.993235849166667 "Time" "Gyroscope" NA "std" "Y" NA "X"
"449" 2 "LAYING" -0.989567537916667 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"450" 2 "LAYING" -0.98803582125 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"451" 2 "LAYING" -0.991767074166667 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"452" 2 "LAYING" -0.989718095208333 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"453" 2 "LAYING" -0.950011569583333 "Time" "Gyroscope" NA "mean" NA "Y" NA
"454" 2 "LAYING" -0.961164053958333 "Time" "Gyroscope" NA "std" NA "Y" NA
"455" 2 "LAYING" -0.509754238125 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"456" 2 "LAYING" 0.752536639375 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"457" 2 "LAYING" 0.646834879583333 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"458" 2 "LAYING" -0.959014441458333 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"459" 2 "LAYING" -0.988211865208333 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"460" 2 "LAYING" -0.984230418125 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"461" 2 "LAYING" -0.977435485208333 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"462" 2 "LAYING" -0.972873912916667 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"463" 2 "SITTING" -0.985803840652174 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"464" 2 "SITTING" -0.957343498478261 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"465" 2 "SITTING" -0.970162172608696 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"466" 2 "SITTING" -0.98736209 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"467" 2 "SITTING" -0.950073754130435 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"468" 2 "SITTING" -0.956862864130435 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"469" 2 "SITTING" -0.987848793695652 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"470" 2 "SITTING" -0.977139702826087 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"471" 2 "SITTING" -0.985129050217391 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"472" 2 "SITTING" -0.989459107391304 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"473" 2 "SITTING" -0.980804228478261 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"474" 2 "SITTING" -0.988570804130435 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"475" 2 "SITTING" -0.96127374826087 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"476" 2 "SITTING" -0.955575602173913 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"477" 2 "SITTING" -0.983874698913043 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"478" 2 "SITTING" -0.984124185869565 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"479" 2 "SITTING" -0.989861950869565 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"480" 2 "SITTING" -0.989632908913043 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"481" 2 "SITTING" -0.971840596086956 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"482" 2 "SITTING" -0.961385745217391 "Freq" "Gyroscope" NA "std" NA "Y" NA
"483" 2 "SITTING" -0.982621389565217 "Freq" "Gyroscope" NA "mean" NA NA "X"
"484" 2 "SITTING" -0.982100923695652 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"485" 2 "SITTING" -0.959814822391304 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"486" 2 "SITTING" -0.986808501521739 "Freq" "Gyroscope" NA "std" NA NA "X"
"487" 2 "SITTING" -0.977356188695652 "Freq" "Gyroscope" NA "std" NA NA "Y"
"488" 2 "SITTING" -0.963522659782609 "Freq" "Gyroscope" NA "std" NA NA "Z"
"489" 2 "SITTING" 0.27708735173913 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"490" 2 "SITTING" -0.0156879937282609 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"491" 2 "SITTING" -0.109218272456522 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"492" 2 "SITTING" -0.986822279565217 "Time" "Accelerometer" "Body" "std" NA NA "X"
"493" 2 "SITTING" -0.950704499130435 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"494" 2 "SITTING" -0.95982817173913 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"495" 2 "SITTING" 0.0722564387173913 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"496" 2 "SITTING" 0.0116954511323913 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"497" 2 "SITTING" 0.00760546929869565 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"498" 2 "SITTING" -0.988055854130435 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"499" 2 "SITTING" -0.977983955434783 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"500" 2 "SITTING" -0.98751821173913 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"501" 2 "SITTING" -0.986774713043478 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"502" 2 "SITTING" -0.984475868043478 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"503" 2 "SITTING" -0.967893623913043 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"504" 2 "SITTING" -0.953081444130435 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"505" 2 "SITTING" -0.0454706620434783 "Time" "Gyroscope" NA "mean" NA NA "X"
"506" 2 "SITTING" -0.0599286797043478 "Time" "Gyroscope" NA "mean" NA NA "Y"
"507" 2 "SITTING" 0.0412277462173913 "Time" "Gyroscope" NA "mean" NA NA "Z"
"508" 2 "SITTING" -0.985742027826087 "Time" "Gyroscope" NA "std" NA NA "X"
"509" 2 "SITTING" -0.978919526956522 "Time" "Gyroscope" NA "std" NA NA "Y"
"510" 2 "SITTING" -0.959803708695652 "Time" "Gyroscope" NA "std" NA NA "Z"
"511" 2 "SITTING" -0.0936328412826087 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"512" 2 "SITTING" -0.0415602029130435 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"513" 2 "SITTING" -0.04358509665 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"514" 2 "SITTING" -0.989709023043478 "Time" "Gyroscope" NA "std" "Y" NA "X"
"515" 2 "SITTING" -0.990889614782609 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"516" 2 "SITTING" -0.985542325652174 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"517" 2 "SITTING" -0.991081493913044 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"518" 2 "SITTING" -0.989594919565217 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"519" 2 "SITTING" -0.946035087173913 "Time" "Gyroscope" NA "mean" NA "Y" NA
"520" 2 "SITTING" -0.961313624130435 "Time" "Gyroscope" NA "std" NA "Y" NA
"521" 2 "SITTING" 0.940477273043478 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"522" 2 "SITTING" -0.105630024498783 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"523" 2 "SITTING" 0.19872676876087 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"524" 2 "SITTING" -0.979988760869565 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"525" 2 "SITTING" -0.956750273043478 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"526" 2 "SITTING" -0.954415873043478 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"527" 2 "SITTING" -0.967893623913043 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"528" 2 "SITTING" -0.953081444130435 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"529" 2 "STANDING" -0.983946739814815 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
